f,S11,S12 mag,S12 Fase,S22,R mag,Alfa,H12 mag,H12 fase,Coherencia
18658,0.02,0.02,-0.0,0.02,1.0,-0.0,1.03,-0.0,0.73
18663,0.02,0.02,-0.0,0.03,1.01,-0.02,1.03,-0.0,0.73
18669,0.02,0.02,-0.0,0.02,1.02,-0.04,1.01,-0.0,0.72
18674,0.02,0.02,-0.01,0.03,1.05,-0.1,1.03,-0.01,0.74
18680,0.02,0.02,-0.01,0.02,1.05,-0.1,1.01,-0.01,0.72
18685,0.02,0.02,-0.01,0.02,1.08,-0.16,1.02,-0.01,0.72
18690,0.02,0.02,-0.01,0.02,1.07,-0.15,1.03,-0.01,0.73
18696,0.02,0.02,-0.0,0.02,1.01,-0.03,1.02,-0.0,0.71
18701,0.02,0.02,-0.01,0.02,1.1,-0.21,1.02,-0.01,0.72
18706,0.02,0.02,-0.01,0.02,1.05,-0.1,1.01,-0.01,0.72
18712,0.02,0.02,-0.03,0.02,1.27,-0.6,1.03,-0.03,0.73
18717,0.02,0.02,0.02,0.02,0.87,0.25,1.01,0.02,0.73
18723,0.02,0.02,-0.02,0.03,1.2,-0.43,1.02,-0.02,0.75
18728,0.02,0.02,0.01,0.02,0.94,0.12,1.01,0.01,0.74
18733,0.02,0.02,0.0,0.02,0.98,0.04,1.03,0.0,0.73
18739,0.02,0.02,-0.0,0.02,1.02,-0.04,1.01,-0.0,0.71
18744,0.02,0.02,-0.01,0.02,1.12,-0.24,1.01,-0.01,0.74
18750,0.02,0.02,-0.02,0.02,1.18,-0.39,1.01,-0.02,0.74
18755,0.02,0.02,-0.02,0.02,1.3,-0.68,1.02,-0.02,0.74
18760,0.02,0.02,-0.01,0.03,1.07,-0.14,1.03,-0.01,0.74
18766,0.02,0.02,0.01,0.02,0.86,0.27,1.02,0.01,0.74
18771,0.02,0.02,-0.01,0.02,1.09,-0.19,1.02,-0.01,0.73
18776,0.02,0.02,-0.02,0.03,1.34,-0.8,1.03,-0.02,0.74
18782,0.02,0.02,-0.01,0.02,1.2,-0.44,1.01,-0.01,0.72
18787,0.02,0.02,-0.01,0.02,1.14,-0.3,1.01,-0.01,0.72
18793,0.02,0.02,-0.01,0.02,1.1,-0.22,1.01,-0.01,0.72
18798,0.02,0.02,0.0,0.02,0.95,0.1,1.01,0.0,0.72
18803,0.02,0.02,-0.02,0.02,1.4,-0.97,1.01,-0.02,0.72
18809,0.02,0.02,-0.0,0.02,1.05,-0.09,0.99,-0.0,0.71
18814,0.02,0.02,0.0,0.02,0.98,0.04,0.98,0.0,0.72
18820,0.02,0.02,-0.01,0.02,1.34,-0.8,1.0,-0.01,0.71
18825,0.02,0.02,-0.02,0.02,1.7,-1.87,0.98,-0.02,0.72
18830,0.02,0.02,-0.02,0.02,1.65,-1.73,1.02,-0.02,0.73
18836,0.02,0.02,-0.0,0.02,1.07,-0.14,1.0,-0.0,0.73
18841,0.02,0.02,-0.0,0.02,1.09,-0.18,1.02,-0.0,0.71
18846,0.02,0.02,0.02,0.02,0.6,0.63,0.98,0.02,0.71
18852,0.02,0.02,-0.01,0.02,1.34,-0.81,1.02,-0.01,0.72
18857,0.02,0.02,0.01,0.02,0.55,0.7,0.99,0.01,0.71
18863,0.02,0.02,-0.0,0.02,1.22,-0.49,0.99,-0.0,0.72
18868,0.02,0.02,0.02,0.02,0.22,0.95,1.0,0.02,0.72
18873,0.02,0.02,0.01,0.02,0.68,0.53,0.97,0.01,0.69
18879,0.02,0.02,0.01,0.02,0.73,0.46,1.02,0.01,0.71
18884,0.02,0.02,0.03,0.02,0.76,0.43,0.98,0.03,0.71
18890,0.02,0.02,0.01,0.02,1.16,-0.35,1.01,0.01,0.71
18895,0.02,0.02,0.01,0.02,1.3,-0.68,1.02,0.01,0.71
18900,0.02,0.02,0.03,0.02,2.42,-4.87,1.02,0.03,0.72
18906,0.02,0.02,0.03,0.02,9.08,-81.52,1.0,0.03,0.7
18911,0.02,0.02,0.0,0.02,1.02,-0.03,0.97,0.0,0.68
18916,0.02,0.02,0.01,0.02,1.33,-0.78,0.98,0.01,0.72
18922,0.02,0.02,-0.02,0.02,0.53,0.72,0.98,-0.02,0.68
18927,0.02,0.02,0.04,0.03,2.21,-3.9,1.04,0.04,0.73
18933,0.02,0.02,0.03,0.02,2.2,-3.85,0.97,0.03,0.69
18938,0.02,0.02,-0.0,0.02,0.94,0.12,1.05,-0.0,0.72
18943,0.02,0.02,0.02,0.02,1.61,-1.61,0.99,0.02,0.7
18949,0.02,0.02,0.04,0.02,1.96,-2.86,0.95,0.04,0.67
18954,0.02,0.02,0.04,0.02,2.56,-5.57,1.0,0.04,0.72
18959,0.02,0.02,-0.01,0.02,0.91,0.18,0.97,-0.01,0.67
18965,0.02,0.02,0.05,0.02,2.39,-4.71,0.97,0.05,0.73
18970,0.02,0.02,0.04,0.02,1.94,-2.76,0.97,0.04,0.65
18976,0.02,0.02,0.05,0.02,2.42,-4.84,0.98,0.05,0.7
18981,0.02,0.02,0.02,0.02,1.33,-0.76,0.94,0.02,0.65
18986,0.02,0.02,0.01,0.02,1.21,-0.45,1.01,0.01,0.7
18992,0.02,0.02,0.06,0.02,2.38,-4.69,0.97,0.06,0.68
18997,0.02,0.02,0.04,0.02,1.64,-1.7,0.99,0.04,0.71
19003,0.02,0.02,0.03,0.03,1.52,-1.31,1.03,0.03,0.7
19008,0.02,0.02,0.03,0.03,1.4,-0.95,1.04,0.03,0.71
19013,0.02,0.02,0.03,0.03,1.42,-1.0,1.02,0.03,0.68
19019,0.02,0.02,0.02,0.03,1.27,-0.61,1.03,0.02,0.7
19024,0.02,0.02,-0.0,0.02,0.96,0.07,1.03,-0.0,0.69
19029,0.02,0.02,-0.02,0.03,0.85,0.28,1.03,-0.02,0.68
19035,0.02,0.02,0.01,0.02,1.13,-0.28,1.02,0.01,0.71
19040,0.02,0.02,0.04,0.03,1.49,-1.22,1.05,0.04,0.7
19046,0.02,0.02,0.0,0.02,1.04,-0.09,1.03,0.0,0.71
19051,0.02,0.02,0.02,0.02,1.22,-0.5,1.03,0.02,0.72
19056,0.02,0.02,0.03,0.02,1.33,-0.78,1.01,0.03,0.7
19062,0.02,0.02,0.02,0.03,1.13,-0.27,1.09,0.02,0.73
19067,0.02,0.02,0.02,0.02,1.22,-0.49,1.01,0.02,0.69
19073,0.02,0.02,0.05,0.02,1.51,-1.27,0.95,0.05,0.66
19078,0.02,0.02,-0.03,0.02,0.82,0.33,1.02,-0.03,0.7
19083,0.02,0.02,-0.02,0.02,0.87,0.24,1.01,-0.02,0.7
19089,0.02,0.02,-0.02,0.02,0.86,0.26,1.01,-0.02,0.69
19094,0.02,0.02,0.03,0.03,1.23,-0.52,1.07,0.03,0.7
19099,0.02,0.02,0.01,0.02,1.05,-0.1,1.02,0.01,0.71
19105,0.02,0.02,0.01,0.02,1.07,-0.14,1.02,0.01,0.7
19110,0.02,0.02,0.02,0.03,1.16,-0.34,1.05,0.02,0.69
19116,0.02,0.02,0.02,0.02,1.17,-0.36,1.0,0.02,0.68
19121,0.02,0.02,-0.01,0.03,0.92,0.15,1.04,-0.01,0.7
19126,0.02,0.02,0.07,0.02,1.53,-1.34,0.97,0.07,0.66
19132,0.02,0.02,0.02,0.02,1.15,-0.33,1.01,0.02,0.68
19137,0.02,0.02,0.02,0.02,1.14,-0.31,0.97,0.02,0.71
19143,0.02,0.02,-0.0,0.02,0.98,0.03,1.01,-0.0,0.68
19148,0.02,0.02,0.05,0.02,1.31,-0.72,1.0,0.05,0.7
19153,0.02,0.02,0.04,0.02,1.25,-0.56,0.99,0.04,0.67
19159,0.02,0.02,0.02,0.02,1.11,-0.22,0.95,0.02,0.67
19164,0.02,0.02,0.01,0.03,1.04,-0.08,1.05,0.01,0.7
19169,0.02,0.02,0.06,0.02,1.35,-0.82,1.02,0.06,0.71
19175,0.02,0.02,-0.01,0.02,0.95,0.1,1.01,-0.01,0.7
19180,0.02,0.02,0.01,0.02,1.05,-0.11,0.97,0.01,0.68
19186,0.02,0.02,-0.01,0.02,0.95,0.09,1.01,-0.01,0.69
19191,0.02,0.02,0.02,0.02,1.13,-0.27,1.01,0.02,0.7
19196,0.02,0.02,0.05,0.02,1.26,-0.6,1.04,0.05,0.71
19202,0.02,0.02,-0.0,0.02,0.99,0.03,0.97,-0.0,0.67
19207,0.02,0.02,0.01,0.02,1.06,-0.12,1.02,0.01,0.7
19213,0.02,0.02,-0.01,0.02,0.97,0.06,1.0,-0.01,0.69
19218,0.02,0.02,-0.02,0.02,0.92,0.15,1.02,-0.02,0.7
19223,0.02,0.02,0.04,0.02,1.21,-0.47,0.98,0.04,0.7
19229,0.02,0.02,0.03,0.02,1.14,-0.3,1.04,0.03,0.72
19234,0.02,0.02,-0.02,0.02,0.94,0.12,1.06,-0.02,0.72
19239,0.02,0.02,-0.02,0.03,0.93,0.14,1.04,-0.02,0.68
19245,0.02,0.02,0.0,0.02,1.02,-0.03,0.97,0.0,0.69
19250,0.02,0.02,0.02,0.02,1.1,-0.2,0.98,0.02,0.69
19256,0.02,0.02,0.01,0.02,1.03,-0.07,1.01,0.01,0.72
19261,0.02,0.02,-0.0,0.02,0.99,0.03,0.98,-0.0,0.68
19266,0.02,0.02,-0.01,0.02,0.95,0.09,1.02,-0.01,0.69
19272,0.02,0.02,0.01,0.02,1.02,-0.04,1.03,0.01,0.71
19277,0.02,0.02,-0.0,0.02,0.98,0.03,1.0,-0.0,0.72
19282,0.02,0.02,-0.01,0.02,0.95,0.1,1.02,-0.01,0.7
19288,0.02,0.02,-0.0,0.02,0.99,0.02,1.04,-0.0,0.73
19293,0.02,0.02,0.02,0.02,1.08,-0.16,1.04,0.02,0.73
19299,0.02,0.02,0.0,0.02,1.01,-0.02,1.03,0.0,0.73
19304,0.02,0.02,-0.01,0.02,0.98,0.04,1.03,-0.01,0.71
19309,0.02,0.02,-0.01,0.02,0.96,0.08,0.99,-0.01,0.69
19315,0.02,0.02,-0.02,0.02,0.94,0.12,1.0,-0.02,0.7
19320,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.72
19326,0.02,0.02,-0.03,0.02,0.91,0.17,0.98,-0.03,0.7
19331,0.02,0.02,0.0,0.02,1.01,-0.01,1.0,0.0,0.71
19336,0.02,0.02,0.02,0.02,1.06,-0.12,1.01,0.02,0.71
19342,0.02,0.02,-0.01,0.02,0.96,0.08,1.0,-0.01,0.72
19347,0.02,0.02,-0.02,0.02,0.92,0.14,1.03,-0.02,0.72
19352,0.02,0.02,-0.01,0.02,0.98,0.03,1.03,-0.01,0.72
19358,0.02,0.02,0.04,0.02,1.12,-0.25,1.02,0.04,0.72
19363,0.02,0.02,0.0,0.02,1.01,-0.02,1.02,0.0,0.7
19369,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.71
19374,0.02,0.02,-0.01,0.02,0.96,0.07,1.0,-0.01,0.69
19379,0.02,0.02,0.01,0.02,1.03,-0.06,1.0,0.01,0.7
19385,0.02,0.02,0.01,0.02,1.03,-0.06,1.0,0.01,0.71
19390,0.02,0.02,0.01,0.02,1.02,-0.04,0.99,0.01,0.69
19396,0.02,0.02,-0.01,0.02,0.98,0.04,0.99,-0.01,0.7
19401,0.02,0.02,0.04,0.02,1.11,-0.24,1.02,0.04,0.69
19406,0.02,0.02,-0.02,0.02,0.94,0.11,0.99,-0.02,0.68
19412,0.02,0.02,-0.01,0.02,0.97,0.07,0.99,-0.01,0.69
19417,0.02,0.02,-0.02,0.02,0.94,0.11,1.02,-0.02,0.72
19422,0.02,0.02,-0.01,0.02,0.97,0.06,1.01,-0.01,0.73
19428,0.02,0.02,0.0,0.02,1.01,-0.01,0.99,0.0,0.71
19433,0.02,0.02,-0.01,0.02,0.97,0.07,1.01,-0.01,0.72
19439,0.02,0.02,-0.01,0.02,0.99,0.03,1.01,-0.01,0.7
19444,0.02,0.02,0.01,0.02,1.01,-0.03,1.01,0.01,0.71
19449,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.73
19455,0.02,0.02,0.01,0.02,1.03,-0.05,0.99,0.01,0.71
19460,0.02,0.02,-0.02,0.02,0.96,0.09,1.02,-0.02,0.71
19466,0.02,0.02,-0.0,0.02,1.0,0.01,1.03,-0.0,0.72
19471,0.02,0.02,0.01,0.02,1.02,-0.04,0.99,0.01,0.71
19476,0.02,0.02,-0.0,0.02,0.99,0.02,1.01,-0.0,0.71
19482,0.02,0.02,0.01,0.02,1.02,-0.03,1.01,0.01,0.7
19487,0.02,0.02,-0.01,0.02,0.97,0.05,1.03,-0.01,0.74
19492,0.02,0.02,-0.01,0.02,0.97,0.06,1.02,-0.01,0.72
19498,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.71
19503,0.02,0.02,-0.01,0.02,0.98,0.03,1.01,-0.01,0.72
19509,0.02,0.02,-0.0,0.02,0.99,0.02,1.01,-0.0,0.72
19514,0.02,0.02,0.0,0.02,1.01,-0.02,0.99,0.0,0.71
19519,0.02,0.02,0.0,0.02,1.01,-0.01,1.02,0.0,0.72
19525,0.02,0.02,0.01,0.02,1.01,-0.03,1.01,0.01,0.71
19530,0.02,0.02,-0.0,0.02,0.99,0.01,1.01,-0.0,0.73
19535,0.02,0.02,-0.0,0.02,0.99,0.02,1.02,-0.0,0.73
19541,0.02,0.02,-0.01,0.02,0.99,0.03,1.0,-0.01,0.71
19546,0.02,0.02,0.01,0.02,1.02,-0.04,1.03,0.01,0.73
19552,0.02,0.02,0.0,0.02,1.0,-0.01,1.03,0.0,0.72
19557,0.02,0.02,0.01,0.02,1.02,-0.03,1.02,0.01,0.72
19562,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19568,0.02,0.02,-0.0,0.02,0.99,0.02,1.02,-0.0,0.72
19573,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.72
19579,0.02,0.02,-0.01,0.02,0.99,0.02,1.03,-0.01,0.72
19584,0.02,0.02,0.01,0.02,1.01,-0.02,1.0,0.01,0.72
19589,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19595,0.02,0.02,0.0,0.02,1.01,-0.02,1.01,0.0,0.71
19600,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19605,0.02,0.02,0.01,0.02,1.01,-0.02,1.02,0.01,0.72
19611,0.02,0.02,-0.01,0.02,0.98,0.04,1.01,-0.01,0.72
19616,0.02,0.02,0.0,0.02,1.01,-0.01,1.02,0.0,0.72
19622,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19627,0.02,0.02,-0.0,0.02,1.0,0.01,1.02,-0.0,0.73
19632,0.02,0.02,0.01,0.02,1.01,-0.03,1.01,0.01,0.72
19638,0.02,0.02,-0.01,0.02,0.99,0.02,1.01,-0.01,0.72
19643,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19649,0.02,0.02,0.01,0.02,1.01,-0.02,1.02,0.01,0.73
19654,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.71
19659,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.72
19665,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19670,0.02,0.02,0.0,0.02,1.01,-0.01,1.02,0.0,0.72
19675,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19681,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.73
19686,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
19692,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19697,0.02,0.02,0.01,0.02,1.01,-0.02,1.01,0.01,0.72
19702,0.02,0.02,0.0,0.02,1.01,-0.01,1.01,0.0,0.72
19708,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19713,0.02,0.02,0.0,0.02,1.01,-0.01,1.01,0.0,0.72
19719,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.72
19724,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19729,0.02,0.02,0.0,0.02,1.01,-0.01,1.01,0.0,0.72
19735,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19740,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19745,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19751,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19756,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19762,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19767,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19772,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19778,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19783,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19789,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.72
19794,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19799,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19805,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19810,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19815,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19821,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19826,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.72
19832,0.02,0.02,0.01,0.02,1.01,-0.01,1.01,0.01,0.72
19837,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19842,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19848,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19853,0.02,0.02,-0.0,0.02,0.99,0.01,1.01,-0.0,0.72
19858,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19864,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19869,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19875,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19880,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19885,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.72
19891,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19896,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19902,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19907,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
19912,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19918,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19923,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19928,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.73
19934,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19939,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
19945,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19950,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19955,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19961,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
19966,0.02,0.02,-0.01,0.02,0.99,0.02,1.01,-0.01,0.72
19972,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19977,0.02,0.02,0.0,0.02,1.01,-0.01,1.01,0.0,0.73
19982,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
19988,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
19993,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
19998,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.73
20004,0.02,0.02,0.01,0.02,1.01,-0.01,1.02,0.01,0.73
20009,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
20015,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20020,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
20025,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.73
20031,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.73
20036,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20042,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20047,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
20052,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20058,0.02,0.02,-0.01,0.02,0.99,0.01,1.0,-0.01,0.72
20063,0.02,0.02,0.01,0.02,1.01,-0.01,1.02,0.01,0.73
20068,0.02,0.02,-0.01,0.02,0.99,0.03,1.01,-0.01,0.73
20074,0.02,0.02,0.0,0.02,1.0,-0.0,1.0,0.0,0.72
20079,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
20085,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20090,0.02,0.02,0.01,0.02,1.0,-0.01,1.01,0.01,0.72
20095,0.02,0.02,-0.01,0.02,0.99,0.02,1.01,-0.01,0.72
20101,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
20106,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
20112,0.02,0.02,0.0,0.02,1.0,-0.01,1.03,0.0,0.72
20117,0.02,0.02,0.01,0.02,1.01,-0.02,1.0,0.01,0.71
20122,0.02,0.02,0.0,0.02,1.0,-0.01,1.02,0.0,0.72
20128,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
20133,0.02,0.02,-0.01,0.02,0.99,0.02,0.99,-0.01,0.7
20138,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.72
20144,0.02,0.02,-0.01,0.02,0.99,0.02,1.01,-0.01,0.72
20149,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.72
20155,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
20160,0.02,0.02,0.01,0.02,1.01,-0.01,1.01,0.01,0.72
20165,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.71
20171,0.02,0.02,0.0,0.02,1.0,-0.0,1.03,0.0,0.72
20176,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
20181,0.02,0.02,-0.01,0.02,0.99,0.02,1.02,-0.01,0.73
20187,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.72
20192,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.71
20198,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
20203,0.02,0.02,0.0,0.02,1.0,-0.0,1.0,0.0,0.73
20208,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.73
20214,0.02,0.02,-0.01,0.02,0.99,0.02,1.01,-0.01,0.73
20219,0.02,0.02,-0.01,0.02,0.99,0.02,1.02,-0.01,0.73
20225,0.02,0.02,-0.01,0.02,1.0,0.01,1.01,-0.01,0.73
20230,0.02,0.02,-0.01,0.02,0.99,0.02,1.0,-0.01,0.72
20235,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
20241,0.02,0.02,0.02,0.02,1.01,-0.03,1.01,0.02,0.73
20246,0.02,0.02,0.0,0.02,1.0,-0.0,1.0,0.0,0.71
20251,0.02,0.02,0.01,0.02,1.01,-0.01,1.02,0.01,0.72
20257,0.02,0.02,0.01,0.02,1.01,-0.02,1.01,0.01,0.72
20262,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.73
20268,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
20273,0.02,0.02,-0.01,0.02,0.99,0.01,1.0,-0.01,0.71
20278,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.72
20284,0.02,0.02,-0.01,0.02,0.99,0.01,1.02,-0.01,0.72
20289,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
20295,0.02,0.02,-0.01,0.02,0.99,0.01,1.02,-0.01,0.72
20300,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20305,0.02,0.02,0.0,0.02,1.0,-0.0,1.02,0.0,0.73
20311,0.02,0.02,0.01,0.02,1.0,-0.01,1.01,0.01,0.72
20316,0.02,0.02,0.0,0.02,1.0,-0.01,1.03,0.0,0.72
20321,0.02,0.02,-0.01,0.02,1.0,0.01,1.02,-0.01,0.72
20327,0.02,0.02,-0.01,0.02,0.99,0.01,1.0,-0.01,0.72
20332,0.02,0.02,-0.01,0.02,0.99,0.01,1.0,-0.01,0.71
20338,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.71
20343,0.02,0.02,-0.0,0.02,1.0,0.0,1.03,-0.0,0.73
20348,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.71
20354,0.02,0.02,0.01,0.02,1.0,-0.01,1.0,0.01,0.71
20359,0.02,0.02,-0.0,0.02,1.0,0.0,1.02,-0.0,0.72
20365,0.02,0.02,-0.01,0.02,0.99,0.02,1.0,-0.01,0.71
20370,0.02,0.02,-0.01,0.02,1.0,0.01,1.0,-0.01,0.72
20375,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.71
20381,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.71
20386,0.02,0.02,0.0,0.02,1.0,-0.01,1.01,0.0,0.72
20391,0.02,0.02,0.01,0.02,1.01,-0.01,1.01,0.01,0.72
20397,0.02,0.02,0.01,0.02,1.0,-0.01,1.0,0.01,0.71
20402,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20408,0.02,0.02,-0.01,0.02,0.99,0.01,1.02,-0.01,0.72
20413,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.72
20418,0.02,0.02,-0.01,0.02,1.0,0.01,1.01,-0.01,0.72
20424,0.02,0.02,-0.0,0.02,1.0,0.01,1.01,-0.0,0.71
20429,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
20435,0.02,0.02,0.02,0.02,1.01,-0.03,1.01,0.02,0.72
20440,0.02,0.02,0.0,0.02,1.0,-0.0,1.0,0.0,0.72
20445,0.02,0.02,-0.0,0.02,1.0,0.0,1.01,-0.0,0.71
20451,0.02,0.02,-0.01,0.02,1.0,0.01,1.01,-0.01,0.72
20456,0.02,0.02,0.01,0.02,1.0,-0.01,1.01,0.01,0.72
20461,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
20467,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.71
20472,0.02,0.02,0.0,0.02,1.0,-0.0,1.0,0.0,0.71
20478,0.02,0.02,-0.01,0.02,1.0,0.01,1.02,-0.01,0.73
20483,0.02,0.02,-0.01,0.02,0.99,0.01,1.01,-0.01,0.72
20488,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20494,0.02,0.02,0.0,0.02,1.0,-0.0,1.01,0.0,0.72
20499,0.02,0.02,-0.0,0.02,1.0,0.0,1.0,-0.0,0.72
20504,0.02,0.02,-0.01,0.02,1.0,0.01,1.01,-0.01,0.72
